id_concessionaria,Id_Veicolo,modello,brand,nazionalita,citta,n_id_veicolo,Data_Consegna
12,JTHBL5EF0F1441378,Crossfire,Chrysler,ID,"Banjar Bongangede",JTHBL5EF0F1441378,2023-08-06
12,JTHBL5EF0F1441378,Crossfire,Chrysler,ID,"Banjar Bongangede",JTHBL5EF0F1441378,2024-10-05
12,KM8NU4CC7AU777059,Familia,Mazda,ID,"Banjar Bongangede",KM8NU4CC7AU777059,2022-07-03
12,KM8NU4CC7AU777059,Familia,Mazda,ID,"Banjar Bongangede",KM8NU4CC7AU777059,2022-11-26
12,KM8NU4CC7AU777059,Familia,Mazda,ID,"Banjar Bongangede",KM8NU4CC7AU777059,2023-06-22
12,KM8NU4CC7AU777059,Familia,Mazda,ID,"Banjar Bongangede",KM8NU4CC7AU777059,2024-12-12
12,KMHGH4JH6DU232065,V8,Audi,ID,"Banjar Bongangede",KMHGH4JH6DU232065,2023-01-05
12,KMHGH4JH6DU232065,V8,Audi,ID,"Banjar Bongangede",KMHGH4JH6DU232065,2023-06-29
12,KMHGH4JH6DU232065,V8,Audi,ID,"Banjar Bongangede",KMHGH4JH6DU232065,2024-05-01
12,WA1CFAFP2CA054317,Equator,Suzuki,ID,"Banjar Bongangede",NULL,NULL
12,WAUKFBFL0BA717965,"Grand Prix",Pontiac,ID,"Banjar Bongangede",WAUKFBFL0BA717965,2022-11-23
12,WAUKFBFL0BA717965,"Grand Prix",Pontiac,ID,"Banjar Bongangede",WAUKFBFL0BA717965,2023-05-01
12,WAULFAFH4EN256356,Coachbuilder,Buick,ID,"Banjar Bongangede",NULL,NULL
12,WBADW7C58BE572369,H1,Hummer,ID,"Banjar Bongangede",WBADW7C58BE572369,2022-12-01
12,WBADW7C58BE572369,H1,Hummer,ID,"Banjar Bongangede",WBADW7C58BE572369,2023-09-20
12,WBAFU7C51CD562501,TT,Audi,ID,"Banjar Bongangede",WBAFU7C51CD562501,2022-12-27
12,WBAFU7C51CD562501,TT,Audi,ID,"Banjar Bongangede",WBAFU7C51CD562501,2023-09-02
12,WDDHF8JB9DA153076,Villager,Mercury,ID,"Banjar Bongangede",WDDHF8JB9DA153076,2022-11-02
12,WDDHF8JB9DA153076,Villager,Mercury,ID,"Banjar Bongangede",WDDHF8JB9DA153076,2023-07-27
13,19UUA8F22CA833658,Edge,Ford,CN,Rentian,19UUA8F22CA833658,2022-07-10
13,19UUA8F22CA833658,Edge,Ford,CN,Rentian,19UUA8F22CA833658,2022-11-06
13,19UUA8F22CA833658,Edge,Ford,CN,Rentian,19UUA8F22CA833658,2023-07-09
13,19UUA8F22CA833658,Edge,Ford,CN,Rentian,19UUA8F22CA833658,2024-04-22
13,1C4RDHEG9CC785542,S-Class,Mercedes-Benz,CN,Rentian,1C4RDHEG9CC785542,2022-07-19
13,1C4RDHEG9CC785542,S-Class,Mercedes-Benz,CN,Rentian,1C4RDHEG9CC785542,2023-01-16
13,1C4RDHEG9CC785542,S-Class,Mercedes-Benz,CN,Rentian,1C4RDHEG9CC785542,2023-08-25
13,1C4RDHEG9CC785542,S-Class,Mercedes-Benz,CN,Rentian,1C4RDHEG9CC785542,2024-08-07
13,1FMJK1HT2FE492246,CR-V,Honda,CN,Rentian,1FMJK1HT2FE492246,2022-08-10
13,1FMJK1HT2FE492246,CR-V,Honda,CN,Rentian,1FMJK1HT2FE492246,2022-12-11
13,1FMJK1HT2FE492246,CR-V,Honda,CN,Rentian,1FMJK1HT2FE492246,2023-09-10
13,1FMJK1HT2FE492246,CR-V,Honda,CN,Rentian,1FMJK1HT2FE492246,2024-10-12
13,1G6KH5EY5AU757440,SLK-Class,Mercedes-Benz,CN,Rentian,1G6KH5EY5AU757440,2022-06-01
13,1G6KH5EY5AU757440,SLK-Class,Mercedes-Benz,CN,Rentian,1G6KH5EY5AU757440,2022-12-08
13,1G6KH5EY5AU757440,SLK-Class,Mercedes-Benz,CN,Rentian,1G6KH5EY5AU757440,2023-04-21
13,1G6KH5EY5AU757440,SLK-Class,Mercedes-Benz,CN,Rentian,1G6KH5EY5AU757440,2024-09-17
13,1GKUCHE07AR064585,Camry,Toyota,CN,Rentian,NULL,NULL
13,2C3CCACG6CH030093,L-Series,Saturn,CN,Rentian,NULL,NULL
13,3VWML7AJ1DM047904,Solara,Toyota,CN,Rentian,NULL,NULL
13,5FRYD3H69EB485733,"Grand Voyager",Plymouth,CN,Rentian,5FRYD3H69EB485733,2022-07-21
13,5FRYD3H69EB485733,"Grand Voyager",Plymouth,CN,Rentian,5FRYD3H69EB485733,2022-12-08
13,5FRYD3H69EB485733,"Grand Voyager",Plymouth,CN,Rentian,5FRYD3H69EB485733,2023-09-13
13,5FRYD3H69EB485733,"Grand Voyager",Plymouth,CN,Rentian,5FRYD3H69EB485733,2024-05-06
13,5N1AT2ML6FC006075,A6,Audi,CN,Rentian,5N1AT2ML6FC006075,2022-05-28
13,5N1AT2ML6FC006075,A6,Audi,CN,Rentian,5N1AT2ML6FC006075,2022-11-11
13,5N1AT2ML6FC006075,A6,Audi,CN,Rentian,5N1AT2ML6FC006075,2023-08-15
13,5N1AT2ML6FC006075,A6,Audi,CN,Rentian,5N1AT2ML6FC006075,2024-10-14
13,5N1BA0NE2FN239454,S-Class,Mercedes-Benz,CN,Rentian,NULL,NULL
13,5XYZG3AB4BG806165,Focus,Ford,CN,Rentian,NULL,NULL
13,JH4KB16557C841654,"2500 Club Coupe",GMC,CN,Rentian,NULL,NULL
13,JTDKTUD31DD673695,Excel,Hyundai,CN,Rentian,NULL,NULL
13,JTDZN3EU8D3697377,MKX,Lincoln,CN,Rentian,JTDZN3EU8D3697377,2022-06-08
13,JTDZN3EU8D3697377,MKX,Lincoln,CN,Rentian,JTDZN3EU8D3697377,2022-12-29
13,JTDZN3EU8D3697377,MKX,Lincoln,CN,Rentian,JTDZN3EU8D3697377,2023-08-25
13,JTDZN3EU8D3697377,MKX,Lincoln,CN,Rentian,JTDZN3EU8D3697377,2024-08-14
13,KMHCT4AE3EU378878,Ascender,Isuzu,CN,Rentian,KMHCT4AE3EU378878,2022-12-29
13,KMHCT4AE3EU378878,Ascender,Isuzu,CN,Rentian,KMHCT4AE3EU378878,2023-04-20
13,KMHCT4AE3EU378878,Ascender,Isuzu,CN,Rentian,KMHCT4AE3EU378878,2024-06-27
13,SALVP2BG8EH970087,Prius,Toyota,CN,Rentian,SALVP2BG8EH970087,2023-01-17
13,SALVP2BG8EH970087,Prius,Toyota,CN,Rentian,SALVP2BG8EH970087,2023-04-29
13,SCBLC37F54C966531,Yukon,GMC,CN,Rentian,NULL,NULL
13,WA1LGAFE1CD371340,MX-5,Mazda,CN,Rentian,NULL,NULL
13,WAUEH78E46A006634,Cavalier,Chevrolet,CN,Rentian,WAUEH78E46A006634,2022-12-25
13,WAUEH78E46A006634,Cavalier,Chevrolet,CN,Rentian,WAUEH78E46A006634,2023-09-24
13,WAUFGAFC3FN081288,X5,BMW,CN,Rentian,NULL,NULL
13,WAUML54B33N152585,A5,Audi,CN,Rentian,NULL,NULL
13,WP0AB2A88FK002378,Impreza,Subaru,CN,Rentian,NULL,NULL
14,19VDE3F34DE555576,G37,Infiniti,ID,Lhoknga,19VDE3F34DE555576,2022-05-30
14,19VDE3F34DE555576,G37,Infiniti,ID,Lhoknga,19VDE3F34DE555576,2023-01-02
14,19VDE3F34DE555576,G37,Infiniti,ID,Lhoknga,19VDE3F34DE555576,2023-05-26
14,19VDE3F34DE555576,G37,Infiniti,ID,Lhoknga,19VDE3F34DE555576,2024-12-25
14,1C4AJWAG6FL807663,E-Class,Mercedes-Benz,ID,Lhoknga,1C4AJWAG6FL807663,2022-07-09
14,1C4AJWAG6FL807663,E-Class,Mercedes-Benz,ID,Lhoknga,1C4AJWAG6FL807663,2022-11-12
14,1C4AJWAG6FL807663,E-Class,Mercedes-Benz,ID,Lhoknga,1C4AJWAG6FL807663,2023-05-14
14,1C4AJWAG6FL807663,E-Class,Mercedes-Benz,ID,Lhoknga,1C4AJWAG6FL807663,2024-10-31
14,1D4PT5GK9BW212280,Classic,Chevrolet,ID,Lhoknga,1D4PT5GK9BW212280,2022-06-21
14,1D4PT5GK9BW212280,Classic,Chevrolet,ID,Lhoknga,1D4PT5GK9BW212280,2022-12-15
14,1D4PT5GK9BW212280,Classic,Chevrolet,ID,Lhoknga,1D4PT5GK9BW212280,2023-07-19
14,1D4PT5GK9BW212280,Classic,Chevrolet,ID,Lhoknga,1D4PT5GK9BW212280,2024-07-28
14,1FMCU0E70AK344532,CX-7,Mazda,ID,Lhoknga,1FMCU0E70AK344532,2022-06-03
14,1FMCU0E70AK344532,CX-7,Mazda,ID,Lhoknga,1FMCU0E70AK344532,2022-12-20
14,1FMCU0E70AK344532,CX-7,Mazda,ID,Lhoknga,1FMCU0E70AK344532,2023-05-07
14,1FMCU0E70AK344532,CX-7,Mazda,ID,Lhoknga,1FMCU0E70AK344532,2024-10-12
14,1FTWW3A51AE216817,CL,Acura,ID,Lhoknga,NULL,NULL
14,1G6DK1E36D0256544,Reatta,Buick,ID,Lhoknga,NULL,NULL
14,1G6DM577680352777,"B-Series Plus",Mazda,ID,Lhoknga,1G6DM577680352777,2022-06-30
14,1G6DM577680352777,"B-Series Plus",Mazda,ID,Lhoknga,1G6DM577680352777,2022-12-13
14,1G6DM577680352777,"B-Series Plus",Mazda,ID,Lhoknga,1G6DM577680352777,2023-07-05
14,1G6DM577680352777,"B-Series Plus",Mazda,ID,Lhoknga,1G6DM577680352777,2024-12-25
14,1N6AA0CJ7EN320591,"B-Series Plus",Mazda,ID,Lhoknga,1N6AA0CJ7EN320591,2022-07-04
14,1N6AA0CJ7EN320591,"B-Series Plus",Mazda,ID,Lhoknga,1N6AA0CJ7EN320591,2022-11-09
14,1N6AA0CJ7EN320591,"B-Series Plus",Mazda,ID,Lhoknga,1N6AA0CJ7EN320591,2023-04-30
14,1N6AA0CJ7EN320591,"B-Series Plus",Mazda,ID,Lhoknga,1N6AA0CJ7EN320591,2024-07-30
14,2C3CDZBT6FH095931,Outback,Subaru,ID,Lhoknga,NULL,NULL
14,2HNYD284X7H767364,Outback,Subaru,ID,Lhoknga,2HNYD284X7H767364,2022-06-10
14,2HNYD284X7H767364,Outback,Subaru,ID,Lhoknga,2HNYD284X7H767364,2022-10-20
14,2HNYD284X7H767364,Outback,Subaru,ID,Lhoknga,2HNYD284X7H767364,2023-07-05
14,2HNYD284X7H767364,Outback,Subaru,ID,Lhoknga,2HNYD284X7H767364,2024-11-04
14,3FA6P0D98DR094929,F250,Ford,ID,Lhoknga,3FA6P0D98DR094929,2022-05-17
14,3FA6P0D98DR094929,F250,Ford,ID,Lhoknga,3FA6P0D98DR094929,2022-10-29
14,3FA6P0D98DR094929,F250,Ford,ID,Lhoknga,3FA6P0D98DR094929,2023-04-18
14,3FA6P0D98DR094929,F250,Ford,ID,Lhoknga,3FA6P0D98DR094929,2024-09-05
14,5UXFA93536L705481,TT,Audi,ID,Lhoknga,5UXFA93536L705481,2022-05-24
14,5UXFA93536L705481,TT,Audi,ID,Lhoknga,5UXFA93536L705481,2022-10-24
14,5UXFA93536L705481,TT,Audi,ID,Lhoknga,5UXFA93536L705481,2023-06-17
14,5UXFA93536L705481,TT,Audi,ID,Lhoknga,5UXFA93536L705481,2024-09-24
14,5UXFE4C5XAL964646,Legend,Acura,ID,Lhoknga,NULL,NULL
14,JN1CV6FE2CM267550,Optima,Kia,ID,Lhoknga,JN1CV6FE2CM267550,2022-08-01
14,JN1CV6FE2CM267550,Optima,Kia,ID,Lhoknga,JN1CV6FE2CM267550,2022-12-17
14,JN1CV6FE2CM267550,Optima,Kia,ID,Lhoknga,JN1CV6FE2CM267550,2023-07-08
14,JN1CV6FE2CM267550,Optima,Kia,ID,Lhoknga,JN1CV6FE2CM267550,2024-05-12
14,JTDKTUD34DD401173,Sprinter,Mercedes-Benz,ID,Lhoknga,JTDKTUD34DD401173,2022-06-10
14,JTDKTUD34DD401173,Sprinter,Mercedes-Benz,ID,Lhoknga,JTDKTUD34DD401173,2022-12-29
14,JTDKTUD34DD401173,Sprinter,Mercedes-Benz,ID,Lhoknga,JTDKTUD34DD401173,2023-09-25
14,JTDKTUD34DD401173,Sprinter,Mercedes-Benz,ID,Lhoknga,JTDKTUD34DD401173,2024-08-02
14,NM0KS9AN4AT130605,Forester,Subaru,ID,Lhoknga,NM0KS9AN4AT130605,2023-01-06
14,NM0KS9AN4AT130605,Forester,Subaru,ID,Lhoknga,NM0KS9AN4AT130605,2023-08-25
14,NM0KS9AN4AT130605,Forester,Subaru,ID,Lhoknga,NM0KS9AN4AT130605,2024-07-18
14,WAUBG78E66A880442,"Explorer Sport",Ford,ID,Lhoknga,NULL,NULL
14,WAUDG68E45A372827,G8,Pontiac,ID,Lhoknga,NULL,NULL
14,WAUEFAFLXFN892908,"Monte Carlo",Chevrolet,ID,Lhoknga,WAUEFAFLXFN892908,2022-12-13
14,WAUEFAFLXFN892908,"Monte Carlo",Chevrolet,ID,Lhoknga,WAUEFAFLXFN892908,2023-10-15
14,WAUEH98E76A478418,Avanti,Studebaker,ID,Lhoknga,NULL,NULL
14,WAULFAFH9BN745640,"Jetta III",Volkswagen,ID,Lhoknga,WAULFAFH9BN745640,2022-12-16
14,WAULFAFH9BN745640,"Jetta III",Volkswagen,ID,Lhoknga,WAULFAFH9BN745640,2023-08-17
14,WAUUL68E95A840918,Verona,Suzuki,ID,Lhoknga,WAUUL68E95A840918,2022-11-21
14,WAUUL68E95A840918,Verona,Suzuki,ID,Lhoknga,WAUUL68E95A840918,2023-06-04
14,WBAKB4C54CC430552,4Runner,Toyota,ID,Lhoknga,WBAKB4C54CC430552,2022-12-15
14,WBAKB4C54CC430552,4Runner,Toyota,ID,Lhoknga,WBAKB4C54CC430552,2023-08-18
14,WBAVA33547P651108,Legend,Acura,ID,Lhoknga,NULL,NULL
14,WDDHF5KB4FB184732,Mustang,Ford,ID,Lhoknga,WDDHF5KB4FB184732,2023-01-05
14,WDDHF5KB4FB184732,Mustang,Ford,ID,Lhoknga,WDDHF5KB4FB184732,2023-05-08
14,WDDLJ6FB4FA098870,RAV4,Toyota,ID,Lhoknga,WDDLJ6FB4FA098870,2023-01-04
14,WDDLJ6FB4FA098870,RAV4,Toyota,ID,Lhoknga,WDDLJ6FB4FA098870,2023-06-28
14,WVGAV7AX9AW285513,SLK-Class,Mercedes-Benz,ID,Lhoknga,NULL,NULL
15,1D7RW3GK7AS196657,"Park Avenue",Buick,CZ,Brasy,NULL,NULL
15,1FMJK1H59BE019830,"3 Series",BMW,CZ,Brasy,1FMJK1H59BE019830,2022-07-23
15,1FMJK1H59BE019830,"3 Series",BMW,CZ,Brasy,1FMJK1H59BE019830,2022-12-14
15,1FMJK1H59BE019830,"3 Series",BMW,CZ,Brasy,1FMJK1H59BE019830,2023-10-04
15,1FMJK1H59BE019830,"3 Series",BMW,CZ,Brasy,1FMJK1H59BE019830,2024-06-20
15,1FT7W2A69EE029869,Express,Chevrolet,CZ,Brasy,1FT7W2A69EE029869,2022-07-04
15,1FT7W2A69EE029869,Express,Chevrolet,CZ,Brasy,1FT7W2A69EE029869,2022-12-16
15,1FT7W2A69EE029869,Express,Chevrolet,CZ,Brasy,1FT7W2A69EE029869,2023-07-22
15,1FT7W2A69EE029869,Express,Chevrolet,CZ,Brasy,1FT7W2A69EE029869,2024-07-13
15,1G6AG5RX3D0651032,Forester,Subaru,CZ,Brasy,1G6AG5RX3D0651032,2022-08-01
15,1G6AG5RX3D0651032,Forester,Subaru,CZ,Brasy,1G6AG5RX3D0651032,2022-10-18
15,1G6AG5RX3D0651032,Forester,Subaru,CZ,Brasy,1G6AG5RX3D0651032,2023-04-22
15,1G6AG5RX3D0651032,Forester,Subaru,CZ,Brasy,1G6AG5RX3D0651032,2024-10-17
15,1N4AL3AP5DC696261,Chevette,Pontiac,CZ,Brasy,1N4AL3AP5DC696261,2022-06-13
15,1N4AL3AP5DC696261,Chevette,Pontiac,CZ,Brasy,1N4AL3AP5DC696261,2022-12-23
15,1N4AL3AP5DC696261,Chevette,Pontiac,CZ,Brasy,1N4AL3AP5DC696261,2023-09-30
15,1N4AL3AP5DC696261,Chevette,Pontiac,CZ,Brasy,1N4AL3AP5DC696261,2024-09-07
15,1N6AD0CUXEN900726,Maxima,Nissan,CZ,Brasy,1N6AD0CUXEN900726,2022-06-10
15,1N6AD0CUXEN900726,Maxima,Nissan,CZ,Brasy,1N6AD0CUXEN900726,2022-10-31
15,1N6AD0CUXEN900726,Maxima,Nissan,CZ,Brasy,1N6AD0CUXEN900726,2023-07-13
15,1N6AD0CUXEN900726,Maxima,Nissan,CZ,Brasy,1N6AD0CUXEN900726,2024-05-16
15,2C3CDXJG9FH684951,MX-5,Mazda,CZ,Brasy,2C3CDXJG9FH684951,2022-08-08
15,2C3CDXJG9FH684951,MX-5,Mazda,CZ,Brasy,2C3CDXJG9FH684951,2023-01-11
15,2C3CDXJG9FH684951,MX-5,Mazda,CZ,Brasy,2C3CDXJG9FH684951,2023-07-03
15,2C3CDXJG9FH684951,MX-5,Mazda,CZ,Brasy,2C3CDXJG9FH684951,2024-09-27
15,2G4GL5EX3F9715518,"8 Series",BMW,CZ,Brasy,2G4GL5EX3F9715518,2022-07-31
15,2G4GL5EX3F9715518,"8 Series",BMW,CZ,Brasy,2G4GL5EX3F9715518,2023-01-08
15,2G4GL5EX3F9715518,"8 Series",BMW,CZ,Brasy,2G4GL5EX3F9715518,2023-09-01
15,2G4GL5EX3F9715518,"8 Series",BMW,CZ,Brasy,2G4GL5EX3F9715518,2024-12-24
15,2G61M5S32F9260107,ES,Lexus,CZ,Brasy,2G61M5S32F9260107,2022-06-08
15,2G61M5S32F9260107,ES,Lexus,CZ,Brasy,2G61M5S32F9260107,2022-11-30
15,2G61M5S32F9260107,ES,Lexus,CZ,Brasy,2G61M5S32F9260107,2023-07-03
15,2G61M5S32F9260107,ES,Lexus,CZ,Brasy,2G61M5S32F9260107,2024-12-07
15,2G61V5S86E9312314,Rio,Kia,CZ,Brasy,NULL,NULL
15,3D7LP2ET7AG219094,Rainier,Buick,CZ,Brasy,3D7LP2ET7AG219094,2022-06-29
15,3D7LP2ET7AG219094,Rainier,Buick,CZ,Brasy,3D7LP2ET7AG219094,2022-12-24
15,3D7LP2ET7AG219094,Rainier,Buick,CZ,Brasy,3D7LP2ET7AG219094,2023-06-02
15,3D7LP2ET7AG219094,Rainier,Buick,CZ,Brasy,3D7LP2ET7AG219094,2024-12-21
15,4T1BK3DB7AU132257,Rondo,Kia,CZ,Brasy,4T1BK3DB7AU132257,2022-05-20
15,4T1BK3DB7AU132257,Rondo,Kia,CZ,Brasy,4T1BK3DB7AU132257,2022-10-27
15,4T1BK3DB7AU132257,Rondo,Kia,CZ,Brasy,4T1BK3DB7AU132257,2023-05-02
15,4T1BK3DB7AU132257,Rondo,Kia,CZ,Brasy,4T1BK3DB7AU132257,2024-07-23
15,JH4DC23171S533055,X-Type,Jaguar,CZ,Brasy,NULL,NULL
15,JN1CV6EK7BM718591,IS,Lexus,CZ,Brasy,NULL,NULL
15,WA1VMBFP4EA590421,Cavalier,Chevrolet,CZ,Brasy,NULL,NULL
15,WAUDH78E58A934421,Express,Chevrolet,CZ,Brasy,WAUDH78E58A934421,2022-10-27
15,WAUDH78E58A934421,Express,Chevrolet,CZ,Brasy,WAUDH78E58A934421,2023-04-22
15,WAUUL78E45A959367,"Miata MX-5",Mazda,CZ,Brasy,WAUUL78E45A959367,2022-11-17
15,WAUUL78E45A959367,"Miata MX-5",Mazda,CZ,Brasy,WAUUL78E45A959367,2023-10-09
15,WBA3T1C56EP741847,C70,Volvo,CZ,Brasy,WBA3T1C56EP741847,2022-11-18
15,WBA3T1C56EP741847,C70,Volvo,CZ,Brasy,WBA3T1C56EP741847,2023-08-20
15,WBALW7C59CC891966,Tiburon,Hyundai,CZ,Brasy,WBALW7C59CC891966,2022-12-19
15,WBALW7C59CC891966,Tiburon,Hyundai,CZ,Brasy,WBALW7C59CC891966,2023-07-05
15,WBAVM1C51EV769346,Accent,Hyundai,CZ,Brasy,NULL,NULL
15,WVWAN7AN8EE448781,"Ram Van 3500",Dodge,CZ,Brasy,WVWAN7AN8EE448781,2022-11-03
15,WVWAN7AN8EE448781,"Ram Van 3500",Dodge,CZ,Brasy,WVWAN7AN8EE448781,2023-07-10
15,YV126MFJ5F1975542,Torino,Ford,CZ,Brasy,NULL,NULL
16,1FMEU5BE2AU021175,"RS 4",Audi,SE,Bors,NULL,NULL
16,1FTEW1CM6CF173111,Amigo,Isuzu,SE,Bors,NULL,NULL
16,1G4HP54K454944497,88,Oldsmobile,SE,Bors,NULL,NULL
16,1GT01XEG2FZ694240,GTI,Volkswagen,SE,Bors,1GT01XEG2FZ694240,2022-05-21
16,1GT01XEG2FZ694240,GTI,Volkswagen,SE,Bors,1GT01XEG2FZ694240,2022-12-11
16,1GT01XEG2FZ694240,GTI,Volkswagen,SE,Bors,1GT01XEG2FZ694240,2023-10-03
16,1GT01XEG2FZ694240,GTI,Volkswagen,SE,Bors,1GT01XEG2FZ694240,2024-09-14
16,1N6AA0CA0CN186861,Metro,Geo,SE,Bors,NULL,NULL
16,2C3CDXCT9CH407559,Starion,Mitsubishi,SE,Bors,NULL,NULL
16,3C6JD6DK7CG385569,"V8 Vantage S","Aston Martin",SE,Bors,3C6JD6DK7CG385569,2022-05-25
16,3C6JD6DK7CG385569,"V8 Vantage S","Aston Martin",SE,Bors,3C6JD6DK7CG385569,2022-10-25
16,3C6JD6DK7CG385569,"V8 Vantage S","Aston Martin",SE,Bors,3C6JD6DK7CG385569,2023-08-29
16,3C6JD6DK7CG385569,"V8 Vantage S","Aston Martin",SE,Bors,3C6JD6DK7CG385569,2024-08-31
16,3GYT4NEF7BG203259,Regal,Buick,SE,Bors,3GYT4NEF7BG203259,2022-06-26
16,3GYT4NEF7BG203259,Regal,Buick,SE,Bors,3GYT4NEF7BG203259,2022-11-24
16,3GYT4NEF7BG203259,Regal,Buick,SE,Bors,3GYT4NEF7BG203259,2023-08-10
16,3GYT4NEF7BG203259,Regal,Buick,SE,Bors,3GYT4NEF7BG203259,2024-08-11
16,3N1AB7AP6FL280475,550,BMW,SE,Bors,3N1AB7AP6FL280475,2022-07-21
16,3N1AB7AP6FL280475,550,BMW,SE,Bors,3N1AB7AP6FL280475,2022-10-31
16,3N1AB7AP6FL280475,550,BMW,SE,Bors,3N1AB7AP6FL280475,2023-09-25
16,3N1AB7AP6FL280475,550,BMW,SE,Bors,3N1AB7AP6FL280475,2024-07-15
16,3N1CN7AP5DL509791,E150,Ford,SE,Bors,NULL,NULL
16,5FRYD3H95GB352450,Passat,Volkswagen,SE,Bors,5FRYD3H95GB352450,2022-06-12
16,5FRYD3H95GB352450,Passat,Volkswagen,SE,Bors,5FRYD3H95GB352450,2022-11-08
16,5FRYD3H95GB352450,Passat,Volkswagen,SE,Bors,5FRYD3H95GB352450,2023-06-22
16,5FRYD3H95GB352450,Passat,Volkswagen,SE,Bors,5FRYD3H95GB352450,2024-11-22
16,5J8TB3H3XEL560929,Galant,Mitsubishi,SE,Bors,5J8TB3H3XEL560929,2022-08-02
16,5J8TB3H3XEL560929,Galant,Mitsubishi,SE,Bors,5J8TB3H3XEL560929,2022-12-20
16,5J8TB3H3XEL560929,Galant,Mitsubishi,SE,Bors,5J8TB3H3XEL560929,2023-06-04
16,5J8TB3H3XEL560929,Galant,Mitsubishi,SE,Bors,5J8TB3H3XEL560929,2024-09-02
16,JN1CV6EK6DM097864,Citation,Chevrolet,SE,Bors,NULL,NULL
16,JN8AZ2KR8DT549925,"Navigator L",Lincoln,SE,Bors,JN8AZ2KR8DT549925,2022-06-06
16,JN8AZ2KR8DT549925,"Navigator L",Lincoln,SE,Bors,JN8AZ2KR8DT549925,2022-11-24
16,JN8AZ2KR8DT549925,"Navigator L",Lincoln,SE,Bors,JN8AZ2KR8DT549925,2023-10-07
16,JN8AZ2KR8DT549925,"Navigator L",Lincoln,SE,Bors,JN8AZ2KR8DT549925,2024-06-28
16,JTMHY7AJ7E4951159,M,Infiniti,SE,Bors,JTMHY7AJ7E4951159,2022-07-23
16,JTMHY7AJ7E4951159,M,Infiniti,SE,Bors,JTMHY7AJ7E4951159,2022-11-12
16,JTMHY7AJ7E4951159,M,Infiniti,SE,Bors,JTMHY7AJ7E4951159,2023-09-11
16,JTMHY7AJ7E4951159,M,Infiniti,SE,Bors,JTMHY7AJ7E4951159,2024-08-12
16,SALSF2D49CA630834,"Miata MX-5",Mazda,SE,Bors,NULL,NULL
16,SCFAB05D49G734320,"Esprit Turbo",Lotus,SE,Bors,NULL,NULL
16,WA1LFAFP0BA906565,Skylark,Buick,SE,Bors,WA1LFAFP0BA906565,2022-11-07
16,WA1LFAFP0BA906565,Skylark,Buick,SE,Bors,WA1LFAFP0BA906565,2023-04-22
16,WAUEFBFL3BN784565,"Express 3500",Chevrolet,SE,Bors,WAUEFBFL3BN784565,2023-01-07
16,WAUEFBFL3BN784565,"Express 3500",Chevrolet,SE,Bors,WAUEFBFL3BN784565,2023-09-29
16,WAULT58E32A001266,Ranger,Ford,SE,Bors,WAULT58E32A001266,2022-10-31
16,WAULT58E32A001266,Ranger,Ford,SE,Bors,WAULT58E32A001266,2023-08-09
16,WBAVB13506K945828,9-5,Saab,SE,Bors,NULL,NULL
16,WVWAP7AN7DE324865,Ranger,Ford,SE,Bors,NULL,NULL
17,1C4PJLAB5FW426446,"Mighty Max",Mitsubishi,MA,Taouloukoult,NULL,NULL
17,1C4SDJCT1CC221912,Mustang,Ford,MA,Taouloukoult,NULL,NULL
17,1FTSW3A53AE527289,Alero,Oldsmobile,MA,Taouloukoult,1FTSW3A53AE527289,2022-07-15
17,1FTSW3A53AE527289,Alero,Oldsmobile,MA,Taouloukoult,1FTSW3A53AE527289,2022-10-31
17,1FTSW3A53AE527289,Alero,Oldsmobile,MA,Taouloukoult,1FTSW3A53AE527289,2023-07-22
17,1FTSW3A53AE527289,Alero,Oldsmobile,MA,Taouloukoult,1FTSW3A53AE527289,2024-04-30
17,1G6DN8EV8A0928634,"XK Series",Jaguar,MA,Taouloukoult,NULL,NULL
17,1G6KD5EY7AU425236,911,Porsche,MA,Taouloukoult,NULL,NULL
17,2G4WD532X51084053,"G-Series G10",Chevrolet,MA,Taouloukoult,NULL,NULL
17,5TDDK3DC3CS862874,"Range Rover Sport","Land Rover",MA,Taouloukoult,NULL,NULL
17,KMHD35LH2FU501525,"Silverado 1500",Chevrolet,MA,Taouloukoult,NULL,NULL
17,SALCP2BGXFH587499,"Yukon XL 2500",GMC,MA,Taouloukoult,SALCP2BGXFH587499,2022-10-25
17,SALCP2BGXFH587499,"Yukon XL 2500",GMC,MA,Taouloukoult,SALCP2BGXFH587499,2023-07-05
17,WA1EY74L97D057113,Sedona,Kia,MA,Taouloukoult,NULL,NULL
17,WAUHF98P69A807652,Navigator,Lincoln,MA,Taouloukoult,WAUHF98P69A807652,2022-12-27
17,WAUHF98P69A807652,Navigator,Lincoln,MA,Taouloukoult,WAUHF98P69A807652,2023-05-30
17,WBAGH03491D897493,"Mark VIII",Lincoln,MA,Taouloukoult,WBAGH03491D897493,2022-11-17
17,WBAGH03491D897493,"Mark VIII",Lincoln,MA,Taouloukoult,WBAGH03491D897493,2023-07-17
17,WBAVB73587V582830,"Express 1500",Chevrolet,MA,Taouloukoult,NULL,NULL
17,WBAXH5C56DD552450,Focus,Ford,MA,Taouloukoult,WBAXH5C56DD552450,2023-01-05
17,WBAXH5C56DD552450,Focus,Ford,MA,Taouloukoult,WBAXH5C56DD552450,2023-08-01
17,WBAYE4C57FD107323,Stratus,Dodge,MA,Taouloukoult,WBAYE4C57FD107323,2023-01-11
